Code;Denomination;Class;SoftAtk;HardAtk;AirAtk;NavalAtk;GroundDef;AirDef;CloseDef;Target;Initiativa;GunRange;SpotRange;RangeDefMod;MoveMode;MovMethod;MovPoints;Fuel;Ammo;byteB21;Cost;byteB23,24;byteB25;MonthExpired;MontAvaible;YearAvaible;YearExpired;Organic Transport;Country;Special1;Special2;byteB37;byteB38;bomberCode;Icon;atkMel;movMel;dieMel;byte52;byte53;byte54;byte55;byte56;byte57;byte58;byte59;byte60;byte61;byte62;byte63;byte64;byte65;byte66;byte67;byte68;byte69;byte70;byte71;byte72;byte73
908;Pechota;1;5;2;0;3;6;6;1;0;1;1;2;8;0;3;3;0;6;0;6;105;0;9;3;39;44;2;1;1;0;0;0;0;JKI79;2;1;1 ;32;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
909;47mm vz36;4;4;8;0;3;8;8;0;0;6;1;2;9;0;3;2;0;9;0;7;32;0;9;3;39;44;2;1;1;0;0;0;0;PT212;73;80;13 ;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
910;Morski Prijevoz;18;0;0;0;0;1;4;0;3;0;1;2;1;0;6;5;0;0;0;9;877;0;12;5;41;46;0;22;1;1;0;0;0;WDE80;46;16;5 ;0;0;0;0;0;0;0;0;22;1;0;0;0;0;0;0;0;0;0;0;0;0
911;75mm H vz15;8;7;4;0;1;3;9;0;0;2;3;2;3;0;3;2;0;9;0;23;60;0;9;3;39;44;2;1;1;2;0;0;0;PA795;16;80;13 ;66;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
912;Partizani;1;4;1;0;2;6;7;3;0;1;1;3;6;0;3;3;0;4;0;6;95;0;11;6;41;43;2;22;1;2;2;0;0;ER52;2;1;1 ;32;0;0;0;0;0;0;0;22;1;0;0;0;0;0;0;0;0;0;0;0;0
913;150mm H vz25;8;15;8;0;2;3;5;0;0;2;4;2;3;0;4;0;0;3;0;45;38;0;12;3;39;42;1;1;1;0;0;0;0;PAT36;48;80;13 ;8;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
914;Battle I;11;6;4;4;3;8;9;0;2;2;1;1;1;1;5;18;0;4;0;56;266;0;7;6;37;41;0;23;65;0;0;0;0;WD36;27;14;4 ;0;0;0;0;0;0;0;0;23;1;3;0;16;0;0;5;0;0;0;0;0;0
915;Zaprah;7;0;0;0;0;1;1;0;0;0;1;1;1;0;2;4;0;0;0;1;271;0;3;2;39;45;1;1;49;0;0;0;0;PAT16;82;9;10 ;4;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
916;RN;7;0;0;0;0;2;2;0;0;1;1;1;2;0;2;9;78;0;0;7;46;0;3;3;39;45;1;1;49;0;0;0;0;PAT18;82;3;1 ;132;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
917;Hurricane I;10;2;1;12;1;9;12;0;2;3;1;1;1;1;5;16;0;5;0;65;220;0;4;4;39;40;0;24;1;0;0;0;0;WDA81;18;46;8 ;0;0;0;0;0;0;0;0;24;1;0;0;0;0;0;0;0;0;0;0;0;0
918;88mm vz37;9;7;18;12;0;1;4;0;0;11;3;2;6;0;4;0;0;10;0;48;139;0;9;10;42;44;1;1;49;0;0;0;0;PA164;79;80;13 ;8;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
919;M38 Landsverk;3;7;7;0;3;6;6;2;1;5;1;3;6;0;2;8;55;7;0;31;170;0;7;11;38;40;1;14;1;0;0;0;0;FZ128;13;3;2 ;0;0;0;0;0;0;0;0;14;1;0;0;0;0;0;0;0;0;0;0;0;0
920;38 Gornostrelky;1;6;2;0;3;6;6;2;0;1;1;2;8;0;8;3;0;6;0;22;112;0;9;1;38;41;2;20;1;2;0;0;0;JKN04;2;1;1 ;0;1;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
921;AMC P16;3;5;4;0;3;6;6;2;1;4;1;3;5;0;1;6;41;8;0;26;9;0;6;5;33;43;1;7;1;0;0;0;0;PT169;13;70;2 ;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0
922;25pdr AT;4;7;6;0;3;6;6;0;0;4;1;2;7;0;4;1;0;9;0;7;211;0;8;2;41;42;2;23;1;16;0;0;0;PT208;15;80;13 ;2;2;0;0;0;0;0;0;23;1;2;64;16;0;1;128;78;0;0;0;0;0
923;Mines;6;4;6;0;0;25;50;1;0;0;1;0;25;0;0;0;0;100;0;12;1;0;12;1;26;54;0;0;113;1;31;0;0;TK12;75;1;75 ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
924;FT17;2;2;1;0;1;5;4;2;1;3;1;1;2;0;0;3;14;7;0;9;5;0;12;5;18;42;1;7;1;0;0;0;0;PAT4;74;70;2 ;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0
925;Ju-87C-1;11;3;3;3;10;8;5;0;2;3;1;2;1;1;5;16;120;4;0;29;86;0;1;8;39;41;0;8;65;0;0;0;240;WDB62;256;13;4 ;0;0;0;0;0;0;0;0;8;1;3;0;0;0;16;0;0;0;0;0;0;0
926;I-153;10;1;1;10;2;8;11;0;2;3;1;1;1;1;5;15;0;7;0;52;144;0;10;6;39;41;0;20;1;0;0;0;0;JK013;23;45;14 ;0;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
927;150mm 14M;8;14;8;0;2;3;6;0;0;1;4;2;3;0;4;0;0;4;0;44;35;0;4;1;36;42;1;11;1;0;0;0;0;PA377;48;80;13 ;8;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
928;R-1;3;3;1;0;1;5;5;2;1;4;1;2;5;0;0;5;50;10;0;15;37;0;1;7;38;43;1;18;1;0;0;0;0;FZ104;74;70;2 ;0;0;0;0;0;0;0;0;18;1;141;0;0;0;33;0;0;0;0;0;0;0
929;Ocean SS;14;0;0;0;6;5;6;1;3;10;2;2;8;0;6;3;0;10;0;45;77;0;12;6;41;46;0;0;113;5;4;0;0;CV07;88;98;5 ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
930;75mm C mle97/35 AC;4;6;6;0;3;6;6;0;0;6;1;2;7;0;4;1;0;7;0;7;22;0;10;1;36;44;2;7;1;16;0;0;0;WDB20;81;80;13 ;2;1;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0
931;T-11;2;6;7;0;3;8;8;2;1;6;1;1;5;0;0;5;50;10;0;26;37;0;12;7;40;46;1;3;1;0;0;0;0;PA914;70;70;2 ;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0
932;Hegyivadasz;1;6;2;0;4;7;8;2;0;2;1;2;8;0;8;3;0;7;0;26;101;0;5;10;39;44;2;11;1;2;0;0;0;PS22;2;1;1 ;0;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
933;Bk.534;10;2;1;10;2;8;11;0;2;3;1;1;1;1;5;13;0;6;0;52;144;0;10;5;39;42;0;1;1;0;0;0;0;FZ125;18;45;14 ;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
934;Gladiator IIA;10;1;0;8;1;8;11;0;2;4;1;1;1;1;5;14;0;7;0;49;144;0;2;2;38;40;0;23;1;0;0;0;0;MMP33;23;45;14 ;0;0;0;0;0;0;0;0;23;1;15;64;27;0;0;3;0;0;0;0;0;0
935;80mm 29/38M;9;6;13;11;0;1;4;0;0;10;3;2;6;0;4;0;0;10;0;39;40;0;12;1;35;46;1;11;49;0;0;0;0;PA712;80;80;13 ;8;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
936;Cetnici;1;4;1;0;3;5;6;3;0;1;1;3;6;0;8;3;0;6;0;9;95;0;12;5;41;46;1;24;1;2;0;0;0;JK541;2;1;1 ;0;0;0;0;0;0;0;0;24;1;0;0;0;0;0;0;0;0;0;0;0;0
937;CR.42;10;1;0;10;1;8;11;0;2;3;1;1;1;1;5;15;0;7;0;51;128;0;7;10;39;40;0;2;1;0;0;0;0;WDE74;23;45;14 ;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
938;105mm M.15/26;8;10;6;0;2;3;6;0;0;2;4;2;3;0;4;0;0;5;0;20;211;0;6;1;35;41;1;24;1;0;0;0;0;PA791;15;80;13 ;4;0;0;0;0;0;0;0;24;1;0;0;0;0;0;0;0;0;0;0;0;0
939;Chasseurs Ardennais;1;6;1;0;4;6;7;2;0;1;1;2;7;0;3;4;0;6;0;11;107;0;7;1;35;40;2;2;1;64;0;0;0;JKL12;3;1;1 ;160;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
940;OA vz30;3;4;1;1;1;6;6;2;1;6;1;3;6;0;2;8;55;8;0;18;41;0;9;3;39;44;1;1;1;0;0;0;0;PA755;74;3;2 ;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
941;Marder 38T H;4;8;16;0;5;7;6;0;1;10;2;2;4;0;0;4;44;6;0;30;26;0;9;4;44;44;1;1;1;0;0;0;0;PA184;36;75;2 ;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
942;LT vz35;2;6;6;0;3;7;7;2;1;5;1;1;5;0;0;5;50;8;0;24;37;0;2;3;39;43;1;1;1;0;0;0;0;PA913;70;70;2 ;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
943;Fox VIR;11;4;2;5;2;8;9;0;2;2;1;2;1;1;5;16;0;4;0;48;266;0;7;2;35;40;0;2;1;4;0;0;0;WDE75;94;45;14 ;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
944;G.50;10;1;0;9;1;9;11;0;2;4;1;1;1;1;5;14;0;7;0;57;128;0;7;2;38;42;0;13;1;0;0;0;0;PAT99;31;46;8 ;0;0;0;0;0;0;0;0;13;1;63;0;0;0;0;0;48;0;0;0;0;0
945;Blenheim I Ikarus;11;8;5;5;4;9;8;0;2;2;1;1;1;1;5;18;0;4;0;60;224;0;5;8;39;41;0;24;65;0;0;0;0;MMP17;95;22;4 ;0;0;0;0;0;0;0;0;24;1;0;0;0;0;0;0;0;0;0;0;0;0
946;Me 410A-1;10;2;2;16;2;15;15;0;2;4;1;1;1;1;5;19;0;10;0;104;87;0;12;5;43;54;0;8;1;0;0;0;0;PA553;27;81;9 ;0;0;0;0;0;0;0;0;8;1;111;132;0;0;128;1;0;0;0;0;0;0
947;He-51C;10;1;1;7;0;5;6;0;2;4;1;2;1;1;5;15;115;8;0;27;144;0;10;8;34;39;0;8;1;0;0;0;0;PA607;23;46;8 ;0;0;0;0;0;0;0;0;8;1;3;0;0;0;16;0;0;0;0;0;0;0
948;25mm ZP-40;5;6;4;7;3;3;6;1;0;4;1;2;9;0;3;2;0;12;0;5;140;0;0;3;41;46;2;20;1;128;20;0;0;PT177;59;80;13 ;1;2;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
949;Bre.693AB.2;11;7;6;10;4;9;10;0;2;2;1;1;1;1;5;17;0;4;0;70;16;0;7;1;40;40;0;7;65;0;0;0;0;WDC32;95;14;4 ;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0
950;M3A3;2;12;9;0;5;10;8;2;1;7;1;1;3;0;0;5;45;13;0;41;187;0;8;2;42;44;1;20;1;0;0;0;0;PA954;51;7;3 ;0;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
951;Light Coastal Battery;6;7;4;1;10;8;10;4;0;5;4;2;8;0;0;0;0;20;0;39;2;0;12;1;26;54;0;0;1;1;31;0;0;PA687;48;1;6 ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
952;Tenger Szallitas;18;0;0;0;0;1;4;0;3;0;1;1;1;0;6;5;0;0;0;9;184;0;12;1;35;46;0;11;1;1;0;0;0;WDE80;46;16;5 ;0;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
953;Valentine IX;2;6;12;0;5;13;9;2;1;7;1;1;5;0;0;4;51;11;0;42;199;0;8;6;42;44;1;20;1;0;0;0;0;PT032;70;7;3 ;0;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
954;40mm 36M;9;8;6;10;0;2;5;0;0;4;2;2;7;0;4;1;0;8;0;14;172;0;12;10;36;46;2;11;49;0;0;0;0;PA257;46;80;13 ;2;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
955;Doprava;18;0;0;0;0;1;4;0;3;0;1;1;1;0;6;5;0;0;0;9;877;0;5;3;39;45;0;1;1;1;0;0;0;WDE80;46;16;5 ;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
956;F-4;11;2;1;7;1;12;15;0;2;5;1;3;1;1;5;18;0;5;0;75;144;0;12;3;42;44;0;10;65;0;0;0;0;MMP7;19;11;7 ;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0
957;Po.63.11A.3;11;5;3;6;2;8;9;0;2;5;1;3;1;1;5;18;0;4;0;61;144;0;12;1;39;42;0;7;65;0;0;0;0;WDF46;18;11;4 ;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0
958;Bicycles;7;0;0;0;0;4;4;3;0;1;1;2;3;0;8;5;0;0;0;4;5;0;12;1;33;46;2;0;113;64;0;0;0;AD04;2;9;1 ;64;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
959;LT vz38;2;6;7;0;3;8;8;2;1;6;1;1;5;0;0;5;50;10;0;26;19;0;9;3;39;44;1;1;1;0;0;0;0;PA907;70;70;2 ;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
960;C-445;13;0;0;0;0;6;6;0;2;1;1;1;1;1;5;16;0;0;0;34;93;0;3;8;42;45;0;1;65;1;0;0;0;PA678;74;14;99 ;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
961;75mm M.28;8;7;4;2;2;3;9;0;0;2;3;2;3;0;11;2;0;9;0;23;60;0;12;12;41;46;2;19;1;0;0;0;0;PT377;16;80;13 ;66;0;0;0;0;0;0;0;19;1;0;0;0;0;0;0;0;0;0;0;0;0
962;37mm M.39;4;3;7;0;3;8;8;0;0;6;1;2;9;0;3;2;0;10;0;6;210;0;12;5;41;46;2;19;1;0;0;0;0;PT433;73;80;13 ;1;0;0;0;0;0;0;0;19;1;0;0;0;0;0;0;0;0;0;0;0;0
963;Domobrani;1;4;1;0;3;5;6;1;0;1;1;2;5;0;3;3;0;6;0;5;110;0;12;5;41;46;2;19;1;0;0;0;0;ER33;2;1;1 ;32;0;0;0;0;0;0;0;19;1;0;0;0;0;0;0;0;0;0;0;0;0
964;150mm M13;8;15;8;0;2;3;6;0;0;2;3;2;3;0;4;0;0;4;0;39;211;0;7;1;33;40;1;14;1;0;0;0;0;LE012;48;80;13 ;8;0;0;0;0;0;0;0;14;1;0;0;0;0;0;0;0;0;0;0;0;0
965;Ustase;1;5;1;0;4;6;6;1;0;1;1;3;5;0;3;3;0;6;0;14;110;0;12;4;41;46;2;19;1;0;0;0;0;MV1;2;1;1 ;160;0;0;0;0;0;0;0;19;1;0;0;0;0;0;0;0;0;0;0;0;0
966;100mm M.14/19;8;9;5;0;2;3;7;0;0;2;3;2;3;0;4;1;0;6;0;16;60;0;12;5;41;46;1;19;1;0;0;0;0;PA379;15;80;13 ;4;0;0;0;0;0;0;0;19;1;0;0;0;0;0;0;0;0;0;0;0;0
967;Brdska Pesadija;1;5;1;0;4;6;7;2;0;2;1;2;8;0;8;3;0;6;0;22;95;0;6;9;39;41;2;24;1;2;0;0;0;JK542;2;1;1 ;0;0;0;0;0;0;0;0;24;1;0;0;0;0;0;0;0;0;0;0;0;0
968;Ca.310;11;6;4;5;3;7;8;0;2;1;1;1;1;1;5;16;0;4;0;53;129;0;9;12;41;44;0;19;65;0;0;0;0;FZ117;95;14;4 ;0;0;0;0;0;0;0;0;19;1;0;0;0;0;0;0;0;0;0;0;0;0
969;Bf 109E-7;10;2;1;12;1;10;14;0;2;5;1;1;1;1;5;14;0;9;0;77;83;0;11;10;41;42;0;19;1;0;0;0;0;ZYE88;94;46;8 ;0;0;0;0;0;0;0;0;19;1;0;0;0;0;0;0;0;0;0;0;0;0
970;Zaprega;7;0;0;0;0;1;1;0;0;0;1;1;1;0;2;4;0;0;0;1;271;0;12;5;41;46;1;19;49;0;0;0;0;PAT16;82;9;10 ;4;0;0;0;0;0;0;0;19;1;0;0;0;0;0;0;0;0;0;0;0;0
971;IMAD;7;0;0;0;0;2;2;0;0;1;1;1;2;0;2;9;78;0;0;7;46;0;12;5;41;46;1;19;49;0;0;0;0;PAT18;82;3;1 ;132;0;0;0;0;0;0;0;19;1;0;0;0;0;0;0;0;0;0;0;0;0
972;F.VII;13;0;0;0;0;5;3;0;2;0;1;1;1;1;5;17;0;0;0;27;93;0;12;4;42;44;0;19;65;1;0;0;0;JK069;74;22;99 ;0;1;0;0;0;0;0;0;19;1;0;0;0;0;0;0;0;0;0;0;0;0
973;Morski Prijevoz;18;0;0;0;0;1;4;0;3;0;1;1;1;0;6;5;0;0;0;9;877;0;12;5;41;46;0;19;1;1;0;0;0;WDE80;46;16;5 ;0;0;0;0;0;0;0;0;19;1;0;0;0;0;0;0;0;0;0;0;0;0
974;M11/39;2;6;7;1;3;6;7;2;1;4;1;1;4;0;0;3;40;10;0;24;130;0;12;4;40;41;1;13;1;0;0;0;0;PA123;73;70;2 ;0;0;0;0;0;0;0;0;13;1;163;4;0;0;37;0;0;0;0;0;0;0
975;40 Genio;1;4;1;0;3;5;4;0;0;1;1;2;8;0;3;2;0;6;0;14;102;0;9;3;40;43;1;13;9;0;0;0;0;JK272;2;90;1 ;128;0;0;0;0;0;0;0;13;1;251;1;0;0;245;25;0;0;0;0;0;0
976;Inzenjerija;1;6;2;0;4;6;6;2;0;2;1;2;5;0;3;2;0;6;0;24;110;0;12;12;41;46;2;19;5;0;0;0;0;H35;89;72;1 ;128;0;0;0;0;0;0;0;19;1;0;0;0;0;0;0;0;0;0;0;0;0
977;40M Nimrod;9;8;9;10;0;6;8;0;1;4;2;2;4;0;0;5;40;8;0;47;74;0;4;12;41;45;1;11;49;0;0;0;0;PT263;46;7;13 ;0;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
978;Hlinkova Garda;1;4;1;0;3;5;5;0;0;1;1;2;8;0;3;3;0;5;0;4;99;0;3;2;39;45;1;1;1;0;0;0;0;JKI84;2;1;1 ;32;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
979;Pe-2;11;7;5;7;3;10;11;0;2;2;1;1;1;1;5;18;0;4;0;74;144;0;12;9;40;42;0;20;65;0;0;0;0;WDC03;27;15;4 ;0;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
980;T-28;2;11;8;1;3;8;10;2;1;7;1;1;3;0;0;5;38;15;0;39;148;0;6;9;33;42;1;20;1;0;0;0;0;PT010;11;71;3 ;0;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
981;CR.42;10;1;0;7;1;8;11;0;2;3;1;1;1;1;5;15;0;8;0;47;128;0;12;5;39;40;0;13;1;0;0;0;0;PA604;23;45;14 ;0;0;0;0;0;0;0;0;13;1;251;16;0;0;0;0;48;0;0;0;0;0
982;L3/35;2;3;1;0;1;6;6;1;1;3;1;1;5;0;0;5;45;10;0;15;135;0;6;9;35;41;1;13;1;0;0;0;0;PA878;74;70;2 ;0;0;0;0;0;0;0;0;13;1;191;1;0;0;229;0;0;0;0;0;0;0
983;B-71 Jerav;11;7;4;6;3;9;10;0;2;2;1;1;1;1;5;17;0;4;0;63;182;0;7;9;39;45;0;3;65;0;0;0;0;WDC64;95;14;4 ;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0
984;SB 2M-100A;11;7;4;6;3;9;9;0;2;2;1;1;1;1;5;19;0;3;0;60;182;0;4;11;36;39;0;26;65;0;0;0;0;WDC65;95;14;4 ;0;0;0;0;0;0;0;0;26;1;0;0;0;0;0;0;0;0;0;0;0;0
985;SB 2M-100;11;7;4;6;3;9;9;0;2;2;1;1;1;1;5;19;0;3;0;60;182;0;12;3;36;39;0;20;65;0;0;0;0;SBA35;95;14;4 ;0;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
986;Radar Bunker;6;4;2;2;0;8;10;3;0;5;1;25;8;0;0;0;0;10;0;53;1;0;12;1;40;54;0;0;1;1;31;0;0;AD26;6;1;6 ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
987;Mines;14;0;0;0;8;0;30;0;1;1;1;0;0;0;6;0;0;100;0;119;77;0;12;1;33;46;0;0;113;1;4;0;0;SL45;75;16;75 ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
988;Ro.37;11;4;2;5;2;6;6;0;2;1;1;2;1;1;5;17;0;4;0;40;144;0;12;4;35;37;0;13;65;4;0;0;0;TDK39;31;11;14 ;0;0;0;0;0;0;0;0;13;1;255;0;0;0;0;0;144;0;0;0;0;0
989;Ju-88A-4;11;10;8;5;10;12;10;0;2;4;1;2;1;1;5;18;135;4;0;57;87;0;11;1;41;48;0;8;65;0;0;0;248;WDD20;95;14;7 ;0;0;0;0;0;0;0;0;8;1;3;0;0;0;16;0;0;0;0;0;0;0
990;P-35A;10;2;1;11;2;9;11;0;2;3;1;1;1;1;5;18;0;5;0;61;3;0;6;6;40;42;0;10;1;0;0;0;0;WDC89;18;46;8 ;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0
991;Sturmpanzer IV;4;21;15;0;2;13;5;1;1;8;1;2;3;0;0;5;53;4;0;56;29;0;5;5;43;45;1;8;1;0;0;0;0;PA336;51;7;3 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
992;SM.79;11;10;6;7;8;10;9;0;2;2;1;1;1;1;5;19;0;4;0;70;129;0;1;4;37;40;0;13;65;0;0;0;0;SL7;95;14;7 ;0;0;0;0;0;0;0;0;13;1;255;16;0;0;0;0;80;0;0;0;0;0
993;Swordfish III;11;8;5;4;4;4;4;0;2;0;1;2;1;1;5;18;0;4;0;46;129;0;4;1;43;45;0;23;65;4;8;0;0;PA105;41;46;14 ;0;0;0;0;0;0;0;0;23;1;250;127;11;0;0;32;0;0;0;0;0;0
994;Tempest V;10;2;2;22;3;12;17;0;2;7;1;1;1;1;5;19;0;6;0;117;221;0;12;4;44;46;0;23;1;0;0;0;0;PA547;21;81;9 ;0;0;0;0;0;0;0;0;23;1;3;0;0;0;0;3;0;0;0;0;0;0
995;Pe-2B;11;8;5;10;3;10;11;0;2;3;1;1;1;1;5;17;0;4;0;80;144;0;12;9;41;46;0;20;65;0;0;0;0;WDC04;18;11;4 ;0;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
996;F4F-4 Wildcat;10;2;1;15;2;10;13;0;2;4;1;1;1;1;5;17;0;6;0;88;265;0;12;12;41;43;0;10;1;0;8;0;0;PA618;18;81;9 ;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0
997;TBD-1 Devastator;11;7;4;5;6;6;7;0;2;1;1;1;1;1;5;14;0;3;0;54;266;0;8;11;37;42;0;10;65;0;8;0;0;WD47;27;46;4 ;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0
998;Fw-189 Uhu;11;1;1;4;0;7;7;0;2;2;1;2;1;1;5;15;115;6;0;31;144;0;12;10;40;48;0;8;65;4;0;0;0;CLU44;18;11;14 ;0;0;0;0;0;0;0;0;8;1;3;0;0;0;16;0;0;0;0;0;0;0
999;43 USMC;1;9;3;0;5;9;9;2;0;2;1;3;8;0;8;4;0;7;0;23;123;0;9;6;43;44;2;10;1;0;31;0;0;JK345;97;72;1 ;32;1;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0
1000;L3/35 FL;2;6;1;0;1;5;5;2;1;3;1;1;5;0;0;5;45;10;0;18;135;0;6;4;36;41;1;13;1;0;0;0;0;PA124;54;70;2 ;0;0;0;0;0;0;0;0;13;1;31;0;0;0;5;0;0;0;0;0;0;0
1001;AA Cruiser;9;4;2;9;0;7;10;0;3;6;3;2;1;0;6;5;0;20;0;51;12;0;12;1;33;46;0;0;1;129;0;0;0;MK49;29;16;5 ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1002;Area AD;9;8;4;7;0;1;4;3;1;5;6;3;6;0;0;0;0;10;0;78;738;0;12;1;33;46;0;0;49;0;0;0;0;PAT72;71;1;6 ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1003;Naval Gun;8;15;8;1;8;1;4;0;0;3;5;2;1;0;4;0;0;3;0;59;38;0;12;1;33;46;1;0;1;16;0;0;75;PA407;48;1;3 ;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1004;Barrage Balloon;11;0;0;0;0;2;2;0;2;0;1;0;0;1;5;0;0;0;0;2;144;0;12;1;33;46;0;0;113;0;0;0;0;KKB51;23;11;2 ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1005;Skis;7;4;1;0;0;5;5;3;0;3;1;2;5;0;0;4;0;4;0;6;5;0;12;1;33;46;2;0;65;64;0;0;0;TKC01;2;53;1 ;33;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1006;Jeep;7;0;0;0;0;2;2;0;0;1;1;1;2;0;2;10;50;0;0;8;708;0;12;9;41;46;1;0;113;64;0;0;0;PAT23;82;3;2 ;128;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1007;Mules;7;0;0;0;0;1;1;0;0;0;1;1;1;0;11;3;0;0;0;4;271;0;12;1;18;46;1;0;113;2;0;0;0;H23;82;50;10 ;64;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1008;Motorboat;18;2;1;1;1;3;5;2;0;1;1;2;2;0;7;8;0;10;0;12;184;0;12;1;33;46;0;0;113;5;0;0;0;PL84;77;16;2 ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1009;Minelayer;18;3;1;3;4;5;4;0;3;4;3;2;2;0;6;4;0;20;0;22;184;0;12;1;33;46;0;0;1;1;0;0;0;WDE80;46;16;5 ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1010;Heavy Coastal Battery;6;12;6;1;16;12;14;5;0;5;5;2;8;0;0;0;0;20;0;78;2;0;12;1;26;54;0;0;1;1;31;0;0;PA683;56;1;6 ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1011;Pontoon Bridge;6;0;0;0;0;4;4;0;1;0;1;0;4;0;0;0;0;0;0;14;1;0;12;1;26;54;0;0;9;1;31;0;0;BRIDG;7;1;6 ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
